ValueId,PolyId,AREA,PERIMETER,C_GRDC663#,C_GRDC663-ID,RECORDNAME,SYMBOLFLD,GRDC-ID,GRIDVALUE,RIVERNAME,COUNTRY,GRDC-AREA,STARTMONTH,STARTYEAR,ENDMONTH,ENDYEAR,TIMESERIES,PERCENTRECORD,CELLID,BASINID,BASINNAME,ORDER,NUMBEROFCELLS,STNMAINSTEMLENGT,STNCATCHMENTAREA,STNINTERSTATIONA,NEXTSTATION,INTERSTNA,MEANQ,MINQ,MAXQ,INTERSTNQ,RUNOFF,STNRUNOFF,INTERSTNRO,STNINTERSTNRO,WBMINTERSTNRUNOF,WMINTERSTNPRECIP,CORRECTIONCOEF,WBMRUNOFF,X-COORD,Y-COORD
"417","0",0.000,0.000,"417","417","Wrightstown, Wis.",Monthly,"4133200","417",Fox River,US,16084.0,"1","1965","12","1984",M,0.0,"18877","18",St. Lawrence,"2","8",232.1,17732.4,17732.4,"521",16084.0,126.4,22.0,457.0,126.4,247.9,224.9,247.9,224.9,411.26,989.15,0.5,411.26,-87.750,44.750
"418","0",0.000,0.000,"418","418","Waterville, Ohio",Monthly,"4135200","418",Maumee,US,16395.0,"1","1965","12","1984",M,0.0,"18885","18",St. Lawrence,"2","7",180.7,16268.7,16268.7,"521",16395.0,158.2,6.0,1081.0,158.2,304.2,306.6,304.2,306.6,338.27,1002.07,0.9,338.27,-84.250,41.250
"419","0",0.000,0.000,"419","419","Ogdensburg, N.Y.",Monthly,"4143300","419",St.Lawrence,US,764600.0,"6","1860","12","1972",M,0.4,"18769","18",St. Lawrence,"5","360",2303.3,783663.8,96031.6,"0",78600.0,6782.0,4360.0,8891.0,955.7,279.7,272.9,383.5,313.9,446.20,980.72,0.7,428.48,-75.750,44.750
"420","0",0.000,0.000,"420","420","Agness, Oreg.",Monthly,"4145900","420",Rogue,US,10202.0,"1","1965","12","1984",M,0.0,"50399","1050",GHAASBasin1050,"1","5",204.1,11350.0,11350.0,"0",10202.0,187.7,24.0,924.0,187.7,580.1,521.4,580.1,521.4,727.90,1233.40,0.7,727.90,-124.250,42.750
"421","0",0.000,0.000,"421","421","Klamath, Calif.",Monthly,"4146110","421",Klamath,US,31339.0,"10","1910","12","1984",M,32.7,"45312","421",Klamath,"2","14",317.5,32197.1,32197.1,"0",31339.0,521.5,40.0,3488.0,521.5,524.8,510.8,524.8,510.8,294.48,728.30,1.7,294.48,-123.750,41.750
"422","0",0.000,0.000,"422","422","Sacramento, Calif.",Monthly,"4146280","422",Sacramento,US,60886.0,"10","1948","9","1984",M,3.4,"35403","94",Sacramento,"3","25",558.2,58907.3,58907.3,"0",60886.0,683.7,126.0,2120.0,683.7,354.1,366.0,354.1,366.0,319.64,777.27,1.1,319.64,-121.750,38.750
"423","0",0.000,0.000,"423","423","Vernalis, Calif.",Monthly,"4146360","423",San Joaquim,US,35058.0,"1","1965","12","1984",M,0.0,"35408","94",Sacramento,"2","16",342.4,39595.9,39595.9,"0",35058.0,158.2,3.0,1133.0,158.2,142.3,126.0,142.3,126.0,135.95,487.70,0.9,135.95,-120.750,37.250
"424","0",0.000,0.000,"424","424","West Enfield, Me.",Monthly,"4147010","424",Penobscot,US,17275.0,"1","1902","3","1984",M,0.9,"47869","662",Penobscot,"2","8",268.8,17236.8,17236.8,"0",17275.0,339.6,50.0,1415.0,339.6,619.9,621.3,619.9,621.3,718.63,1212.62,0.9,718.63,-68.750,45.250
"425","0",0.000,0.000,"425","425","Lowell, Mass.",Monthly,"4147380","425",Merrimack,US,12005.0,"1","1965","9","1984",M,1.3,"49636","910",Merrimack,"2","5",220.9,11238.9,11238.9,"0",12005.0,231.5,25.0,925.0,231.5,608.0,649.5,608.0,649.5,698.69,1279.63,0.9,698.69,-71.250,42.750
"426","0",0.000,0.000,"426","426","Thompsonville, Conn.",Monthly,"4147460","426",Connecticut,US,25022.0,"8","1928","9","1984",M,1.5,"45343","423",Connecticut,"2","10",427.7,22383.5,22383.5,"0",25022.0,470.1,76.0,2525.0,470.1,592.5,662.4,592.5,662.4,750.47,1265.59,0.9,750.47,-72.750,42.250
"427","0",0.000,0.000,"427","427","Green Island, N.Y.",Monthly,"4147500","427",Hudson,US,20953.0,"3","1946","9","1984",M,1.1,"43820","332",Hudson,"3","11",235.5,24766.9,24766.9,"0",20953.0,388.9,81.0,1461.0,388.9,585.4,495.2,585.4,495.2,722.76,1274.92,0.7,722.76,-73.750,42.750
"428","0",0.000,0.000,"428","428","Trenton, N.J.",Monthly,"4147600","428",Delaware,US,17560.0,"10","1912","12","1984",M,1.0,"47496","621",Delaware,"2","7",403.7,16214.0,16214.0,"0",17560.0,333.6,44.0,1722.0,333.6,599.1,648.9,599.1,648.9,662.20,1268.52,1.0,662.20,-74.750,40.250
"429","0",0.000,0.000,"429","429","Harrisburg, Pa.",Monthly,"4147700","429",Susquehanna,US,62419.0,"10","1890","9","1984",M,1.1,"40579","203",Susquehanna,"3","28",402.5,64999.7,64999.7,"0",62419.0,974.1,58.0,6119.0,974.1,492.2,472.6,492.2,472.6,538.06,1143.45,0.9,538.06,-76.750,40.250
"430","0",0.000,0.000,"430","430","Washington, D.C.",Monthly,"4147900","430",Potomac,US,29940.0,"3","1930","12","1984",M,0.3,"44277","357",Potomac,"3","14",226.1,33597.7,33597.7,"0",29940.0,312.7,12.0,2166.0,312.7,329.3,293.5,329.3,293.5,362.44,1059.42,0.8,362.44,-77.750,39.250
"431","0",0.000,0.000,"431","431","Richmond, Va.",Monthly,"4148050","431",James,US,17503.0,"1","1965","12","1984",M,0.0,"47167","583",James,"2","7",302.4,17109.5,17109.5,"0",17503.0,202.2,2.0,967.0,202.2,364.3,372.6,364.3,372.6,363.41,1130.62,1.0,363.41,-77.750,37.750
"432","0",0.000,0.000,"432","432","Roanoke Rapids, N.C.",Monthly,"4148090","432",Roanoke,US,21782.0,"1","1965","12","1984",M,0.0,"44866","391",Roanoke,"2","9",275.6,22259.5,22259.5,"0",21782.0,223.4,57.0,889.0,223.4,323.4,316.5,323.4,316.5,337.02,1185.29,0.9,337.02,-78.250,36.750
"433","0",0.000,0.000,"433","433","Pee Dee, S.C.",Monthly,"4148300","433",Pee Dee,US,22870.0,"10","1938","9","1984",M,2.1,"46062","477",Pee Dee,"2","10",382.4,25164.5,25164.5,"0",22870.0,282.7,39.0,1391.0,282.7,389.9,354.3,389.9,354.3,364.73,1270.75,1.0,364.73,-79.750,34.250
"434","0",0.000,0.000,"434","434","Pineville, S.C.",Monthly,"4148550","434",Santee,US,38073.0,"1","1965","9","1984",M,1.3,"43979","341",Santee,"2","15",373.1,38004.4,38004.4,"0",38073.0,66.7,12.0,671.0,66.7,55.2,55.3,55.2,55.3,431.61,1335.93,0.1,431.61,-80.750,33.750
"435","0",0.000,0.000,"435","435","Doctortown, Ga.",Monthly,"4148720","435",Altamaha,US,35224.0,"10","1931","12","1984",M,1.4,"44643","378",Savannah,"2","14",456.9,35905.0,35905.0,"0",35224.0,392.6,49.0,2292.0,392.6,351.5,344.8,351.5,344.8,413.40,1369.87,0.8,413.40,-81.250,32.250
"436","0",0.000,0.000,"436","436","Bogalusa, La.",Monthly,"4149120","436",Pearl,US,17172.0,"10","1938","12","1984",M,1.6,"46915","560",Pearl,"2","7",359.4,18285.2,18285.2,"0",17172.0,282.2,31.0,1904.0,282.2,518.3,486.7,518.3,486.7,425.06,1453.89,1.1,425.06,-89.750,31.250
"437","0",0.000,0.000,"437","437","Merrill, Miss.",Monthly,"4149300","437",Pascagoula,US,17094.0,"10","1930","12","1984",M,1.4,"48849","785",GHAASBasin785,"2","6",257.8,15814.0,15814.0,"0",17094.0,285.3,21.0,2003.0,285.3,526.3,568.9,526.3,568.9,495.66,1567.19,1.1,495.66,-88.750,30.750
"438","0",0.000,0.000,"438","438","Claiborne, Ala.",Monthly,"4149400","438",Alabama,US,56895.0,"4","1930","9","1984",M,5.5,"37360","125",Alabama,"2","21",659.5,54164.3,54164.3,"0",56895.0,943.4,75.0,4675.0,943.4,522.9,549.3,522.9,549.3,473.88,1446.07,1.2,473.88,-87.250,31.750
"439","0",0.000,0.000,"439","439","Chattahoochee, Fla.",Monthly,"4149630","439",Apalachicola,US,44548.0,"10","1928","12","1984",M,1.3,"42543","275",Appalachicola,"2","17",512.1,44162.6,44162.6,"0",44548.0,638.4,150.0,4870.0,638.4,451.9,455.9,451.9,455.9,377.35,1377.66,1.2,377.35,-84.750,31.250
"440","0",0.000,0.000,"440","440","Branford, Fla.",Monthly,"4149780","440",Suwannee,US,20409.0,"1","1965","12","1984",M,0.0,"46831","551",Suwannee,"2","7",220.2,18568.7,18568.7,"0",20409.0,217.6,48.0,1080.0,217.6,336.2,369.5,336.2,369.5,227.60,1355.67,1.6,227.60,-83.250,30.250
"441","0",0.000,0.000,"441","441","Mathis, Tex.",Monthly,"4150280","441",Nueces,US,43149.0,"1","1965","12","1984",M,0.0,"42951","292",Nueces,"2","16",405.9,43269.1,43269.1,"0",43149.0,24.7,1.0,706.0,24.7,18.1,18.0,18.1,18.0,0.00,651.74,1.0,0.00,-98.250,28.250
"442","0",0.000,0.000,"442","442","Richmond, Tex.",Monthly,"4150500","442",Brazos,US,116568.0,"1","1965","12","1984",M,0.0,"37627","131",Colorado (Texas),"3","45",972.7,118467.5,118467.5,"0",116568.0,199.4,15.0,1229.0,199.4,54.0,53.1,54.0,53.1,8.57,641.13,6.2,8.57,-96.250,29.250
"443","0",0.000,0.000,"443","443","Romayor, Tex.",Monthly,"4150600","443",Trinity,US,44512.0,"1","1965","12","1984",M,0.0,"43380","310",Trinity,"3","18",477.5,47549.4,47549.4,"0",44512.0,206.1,9.0,1472.0,206.1,146.0,136.7,146.0,136.7,164.41,1176.96,0.8,164.41,-94.750,29.750
"444","0",0.000,0.000,"444","444","Evadale, Tex.",Monthly,"4150680","444",Neches,US,20593.0,"1","1965","12","1984",M,0.4,"47451","615",Neches,"2","8",386.5,21196.2,21196.2,"0",20593.0,146.2,6.0,615.0,146.2,223.8,217.5,223.8,217.5,272.09,1348.63,0.8,272.09,-94.250,29.750
"445","0",0.000,0.000,"445","445","Ruliff, Tex.",Monthly,"4150700","445",Sabine,US,24162.0,"1","1965","12","1984",M,0.0,"45830","459",Sabine,"2","9",453.0,23585.2,23585.2,"0",24162.0,207.4,8.0,934.0,207.4,270.6,277.3,270.6,277.3,258.70,1281.86,1.1,258.70,-93.750,30.750
"446","0",0.000,0.000,"446","446","Laredo, Tex.",Monthly,"4151800","446",Rio Grande,US,352178.0,"5","1900","12","1972",M,11.4,"24823","33",Rio Grande (US),"4","215",1839.4,566450.6,566450.6,"0",352178.0,114.8,0.0,1401.0,114.8,10.3,6.4,10.3,6.4,7.50,376.68,0.9,7.50,-99.750,27.750
"447","0",0.000,0.000,"447","447","Yuma, Ariz.",Monthly,"4152100","447",Colorado,US,629100.0,"1","1965","12","1975",M,0.0,"24495","32",Colorado (Ari),"4","248",1588.8,608154.8,324611.9,"0",339538.0,20.5,8.0,46.0,-443.2,1.0,1.1,-41.2,-43.1,9.29,248.87,1.0,22.39,-114.750,33.250
"448","0",0.000,0.000,"448","448","Lees Ferry, Ariz.",Monthly,"4152450","448",Colorado,US,289562.0,"1","1911","12","1984",M,0.0,"24508","32",Colorado (Ari),"4","118",844.2,283542.8,180698.1,"447",184408.0,463.7,27.0,3783.0,286.8,50.5,51.6,49.0,50.0,42.05,357.00,1.2,37.38,-111.750,36.750
"449","0",0.000,0.000,"449","449","Green River, Utah",Monthly,"4152550","449",Green,US,105154.0,"1","1965","12","1984",M,0.0,"24519","32",Colorado (Ari),"3","44",531.4,102844.7,102844.7,"448",105154.0,177.0,7.0,1074.0,177.0,53.1,54.3,53.1,54.3,29.19,322.16,1.9,29.19,-110.250,38.750
"450","0",0.000,0.000,"450","450",Old Crow,Monthly,"4203050","450",Porcupine River,CN,55400.0,"6","1966","12","1984",M,14.0,"23071","28",Yukon,"3","46",428.5,54958.2,54958.2,"389",55400.0,319.4,12.0,1940.0,319.4,181.8,183.3,181.8,183.3,26.11,261.72,7.0,26.11,-140.250,67.750
"451","0",0.000,0.000,"451","451",Mayo,Daily,"4203150","451",Stewart River,CN,31598.0,"1","1949","9","1964",D,8.0,"23099","28",Yukon,"3","25",382.8,34470.0,34470.0,"452",31598.0,382.2,19.5,2929.1,382.2,381.4,349.6,381.4,349.6,37.38,319.12,9.4,37.38,-135.250,63.250
"452","0",0.000,0.000,"452","452",Dawson,Monthly,"4203200","452",Yukon River,CN,264000.0,"1","1966","12","1980",M,0.0,"23033","28",Yukon,"4","183",861.3,264495.6,86300.4,"391",82441.0,2160.0,273.0,8040.0,591.4,258.0,257.5,226.2,216.1,122.23,453.19,1.8,111.69,-139.750,63.750
"453","0",0.000,0.000,"453","453",above White River,Daily,"4203250","453",Yukon River,CN,149961.0,"9","1956","12","1986",D,7.0,"23035","28",Yukon,"4","97",744.8,143725.2,36505.5,"452",39840.0,1186.5,233.4,6011.6,196.8,249.5,260.3,155.8,170.0,24.11,312.49,7.1,123.50,-139.250,62.750
"454","0",0.000,0.000,"454","454",Pelly Crossing,Monthly,"4203500","454",Pelly River,CN,49000.0,"1","1966","12","1984",M,0.0,"23080","28",Yukon,"2","33",528.4,47305.8,47305.8,"453",49000.0,370.5,25.0,1990.0,370.5,238.5,247.0,238.5,247.0,50.15,341.20,4.9,50.15,-136.750,62.750
"455","0",0.000,0.000,"455","455",near Teslin,Monthly,"4203770","455",Teslin River,CN,30300.0,"1","1956","12","1988",M,0.0,"23105","28",Yukon,"3","20",242.5,30723.6,30723.6,"453",30300.0,302.7,41.0,1420.0,302.7,315.1,310.7,315.1,310.7,221.81,502.19,1.4,221.81,-133.250,60.250
"456","0",0.000,0.000,"456","456",above Frank Creek,Daily,"4203900","456",Yukon River,CN,30821.0,"6","1953","12","1986",D,3.3,"23109","28",Yukon,"3","19",345.6,29190.2,29190.2,"453",30821.0,316.4,72.9,797.0,316.4,323.8,341.9,323.8,341.9,263.22,550.20,1.3,263.22,-135.250,61.250
"457","0",0.000,0.000,"457","457",above Butterfly Creek,Monthly,"4204050","457",Stikine,CN,36000.0,"9","1971","12","1984",M,4.8,"42970","293",Stikine,"2","21",451.8,34502.9,6598.1,"459",6700.0,631.0,65.0,2470.0,234.2,552.7,576.7,1102.3,1119.3,618.66,886.22,1.8,446.64,-131.750,57.250
"458","0",0.000,0.000,"458","458",Telegraph Creek,Monthly,"4204100","458",Stikine,CN,29300.0,"1","1965","12","1984",M,0.0,"42972","293",Stikine,"2","17",333.1,27904.8,27904.8,"457",29300.0,396.8,32.0,1900.0,396.8,427.0,448.4,427.0,448.4,405.97,657.64,1.1,405.97,-130.750,58.250
"459","0",0.000,0.000,"459","459",near Wrangell,Daily,"4204900","459",Stikine,US,51593.0,"7","1976","9","1993",D,0.4,"42968","293",Stikine,"3","31",545.8,51316.3,16813.4,"0",15593.0,1603.9,131.6,5620.5,973.0,980.4,985.7,1967.8,1824.9,1539.98,1919.00,1.2,753.24,-132.250,56.750
"460","0",0.000,0.000,"460","460",near Tulsequah,Monthly,"4205600","460",Taku,CN,15500.0,"6","1953","12","1984",M,15.4,"47899","666",Taku,"2","10",296.4,16105.5,16105.5,"0",15500.0,264.8,19.0,1350.0,264.8,538.7,518.5,538.7,518.5,903.04,1234.20,0.6,903.04,-133.750,58.750
"461","0",0.000,0.000,"461","461",above Shumal Creek,Monthly,"4206100","461",Nass,CN,19200.0,"7","1929","12","1984",M,21.6,"46793","547",Nass,"2","12",341.5,20607.9,20607.9,"0",19200.0,774.8,42.0,3100.0,774.8,1272.6,1185.7,1272.6,1185.7,1578.84,1888.49,0.8,1578.84,-129.250,55.250
"462","0",0.000,0.000,"462","462",Usk,Monthly,"4206250","462",Skeena,CN,42200.0,"6","1928","12","1984",M,11.5,"42196","261",GHAASBasin261,"2","23",463.1,40321.7,40321.7,"0",42200.0,900.3,56.0,4780.0,900.3,672.8,704.2,672.8,704.2,554.52,854.57,1.3,554.52,-128.250,55.250
"463","0",0.000,0.000,"463","463",near Fort St. James,Monthly,"4207150","463",Stuart River,CN,14600.0,"1","1951","12","1988",M,0.0,"33861","79",Fraser,"2","7",224.4,12378.2,12378.2,"465",14600.0,132.2,27.0,530.0,132.2,285.6,336.9,285.6,336.9,121.96,463.32,2.8,121.96,-124.750,54.750
"464","0",0.000,0.000,"464","464",below Big Creek,Monthly,"4207305","464",Chilcotin,CN,19300.0,"11","1970","12","1984",M,5.6,"33855","79",Fraser,"2","10",286.1,19137.5,19137.5,"467",19300.0,97.0,15.0,344.0,97.0,158.5,159.9,158.5,159.9,120.47,439.80,1.3,120.47,-122.750,51.750
"465","0",0.000,0.000,"465","465",Marguerite,Monthly,"4207310","465",Fraser River,CN,114000.0,"5","1950","12","1984",M,4.8,"33839","79",Fraser,"4","61",512.6,111710.2,99332.0,"467",99400.0,1477.6,218.0,5380.0,1345.4,408.8,417.1,426.8,427.1,275.74,638.05,1.5,258.70,-122.750,53.250
"466","0",0.000,0.000,"466","466",Mclure,Monthly,"4207830","466",North Thompson,CN,19600.0,"9","1958","12","1984",M,2.5,"33854","79",Fraser,"2","10",247.4,19620.7,19620.7,"467",19600.0,433.5,52.0,1990.0,433.5,697.5,696.8,697.5,696.8,181.22,553.04,3.8,181.22,-119.750,50.750
"467","0",0.000,0.000,"467","467",Hope,Monthly,"4207900","467",Fraser River,CN,217000.0,"3","1912","12","1984",M,0.2,"33833","79",Fraser,"4","122",866.8,229432.3,78963.9,"0",64100.0,2718.1,482.0,10800.0,709.9,395.0,373.6,349.3,283.5,99.01,459.22,2.9,186.33,-121.750,50.250
"468","0",0.000,0.000,"468","468",Arctic Red River,Daily,"4208025","468",Mackenzie River,CN,1660000.0,"8","1972","12","1992",D,0.2,"15657","14",Mackenzie,"5","1114",3446.6,1678480.9,108883.4,"0",90000.0,9118.7,2129.3,27703.0,794.8,173.2,171.3,278.5,230.2,18.50,299.83,12.4,56.75,-133.250,67.250
"469","0",0.000,0.000,"469","469",Norman Wells,Monthly,"4208150","469",Mackenzie River,CN,1570000.0,"1","1966","12","1984",M,9.6,"15671","14",Mackenzie,"5","1025",2955.1,1569597.5,346738.8,"468",344600.0,8324.0,2130.0,22000.0,1652.7,167.2,167.2,151.2,150.3,34.68,309.13,4.3,59.40,-126.750,65.250
"470","0",0.000,0.000,"470","470",above Clausen Creek,Monthly,"4208220","470",South Nahanni River,CN,33400.0,"6","1966","12","1984",M,12.3,"15830","14",Mackenzie,"2","23",423.6,33222.7,33222.7,"469",33400.0,408.2,35.0,2810.0,408.2,385.4,387.5,385.4,387.5,137.17,389.43,2.8,137.17,-124.250,61.250
"471","0",0.000,0.000,"471","471",Lower Crossing,Monthly,"4208270","471",Liard River,CN,104000.0,"1","1960","12","1984",M,2.0,"15757","14",Mackenzie,"3","67",443.1,103458.1,103458.1,"472",104000.0,1144.0,82.0,6210.0,1144.0,346.9,348.7,346.9,348.7,146.57,441.42,2.4,146.57,-126.250,59.250
"472","0",0.000,0.000,"472","472",Fort Liard,Monthly,"4208280","472",Liard River,CN,222000.0,"1","1966","12","1984",M,3.9,"15721","14",Mackenzie,"4","140",729.3,219420.2,115962.1,"469",118000.0,1878.5,182.0,9060.0,734.5,266.8,270.0,196.3,199.8,101.34,445.65,2.0,122.67,-123.250,60.250
"473","0",0.000,0.000,"473","473",near Fort Providence,Daily,"4208300","473",Mackenzie River,CN,970000.0,"3","1958","11","1978",D,35.4,"15692","14",Mackenzie,"5","606",2075.5,970215.7,359594.4,"469",364000.0,4384.6,1191.4,8842.9,975.4,142.5,142.5,84.5,85.5,16.46,293.71,5.2,51.27,-117.250,61.250
"474","0",0.000,0.000,"474","474",Fitzgerald,Monthly,"4208400","474",Slave River,CN,606000.0,"6","1921","12","1984",M,52.6,"15704","14",Mackenzie,"5","361",1579.1,610621.3,174940.7,"473",180000.0,3409.1,543.0,7930.0,805.5,177.4,176.1,141.1,145.2,26.13,352.63,5.6,71.77,-111.250,59.250
"475","0",0.000,0.000,"475","475",Peace Point,Monthly,"4208450","475",Peace River,CN,293000.0,"1","1966","12","1984",M,0.0,"15708","14",Mackenzie,"4","172",1369.8,294428.9,99958.8,"474",107000.0,1934.9,358.0,8440.0,171.1,208.3,207.2,50.4,54.0,14.10,386.39,3.8,99.20,-112.750,59.250
"476","0",0.000,0.000,"476","476",Hudson Hope,Monthly,"4208550","476",Peace River,CN,70200.0,"10","1949","12","1984",M,5.8,"15771","14",Mackenzie,"3","42",467.2,72213.8,72213.8,"477",70200.0,1071.1,59.0,6800.0,1071.1,481.1,467.7,481.1,467.7,249.85,532.12,1.9,249.85,-122.250,56.250
"477","0",0.000,0.000,"477","477",Peace River,Monthly,"4208630","477",Peace River,CN,186000.0,"6","1915","12","1984",M,37.7,"15727","14",Mackenzie,"4","112",811.7,194470.1,72171.1,"475",65500.0,1763.8,199.0,11000.0,338.5,299.1,286.0,163.0,147.9,60.30,439.54,2.5,142.94,-117.750,55.750
"478","0",0.000,0.000,"478","478",Watino,Monthly,"4208640","478",Smoky River,CN,50300.0,"1","1956","12","1988",M,0.0,"15805","14",Mackenzie,"3","28",302.5,50085.2,50085.2,"477",50300.0,354.2,21.0,1840.0,354.2,222.1,223.0,222.1,223.0,107.90,481.40,2.1,107.90,-117.750,55.250
"479","0",0.000,0.000,"479","479",below Mcmurray,Monthly,"4208730","479",Athabasca River,CN,133000.0,"1","1966","12","1984",M,1.3,"15736","14",Mackenzie,"4","80",967.7,141251.7,63403.3,"474",58400.0,668.7,107.0,2740.0,230.9,158.6,149.3,124.7,114.8,37.16,433.31,3.1,71.14,-111.250,56.750
"480","0",0.000,0.000,"480","480",Athabasca,Monthly,"4208870","480",Athabasca River,CN,74600.0,"1","1952","12","1988",M,0.0,"15769","14",Mackenzie,"3","43",668.7,77848.4,77848.4,"479",74600.0,437.8,56.0,2280.0,437.8,185.1,177.3,185.1,177.3,98.81,469.03,1.8,98.81,-113.250,54.750
"481","0",0.000,0.000,"481","481",Point Lake Outlet,Daily,"4209400","481",Coppermine River,CN,19300.0,"7","1965","12","1992",D,2.4,"43275","306",Coppermine,"2","15",233.7,19779.3,19779.3,"0",19300.0,106.4,22.9,476.6,106.4,173.9,169.7,173.9,169.7,21.09,240.81,8.0,21.09,-113.250,65.250
"482","0",0.000,0.000,"482","482",near The mouth,Daily,"4209600","482",Ellice River,CN,16900.0,"1","1971","12","1992",D,0.0,"47823","657",Ellice,"2","15",219.9,18377.7,18377.7,"0",16900.0,82.6,0.0,770.2,82.6,154.1,141.7,154.1,141.7,18.65,183.20,7.6,18.65,-104.250,67.250
"483","0",0.000,0.000,"483","483",above Hermann River,Daily,"4209805","483",Back,CN,93900.0,"1","1965","12","1992",D,0.0,"38611","150",Back,"3","73",739.3,93513.2,93513.2,"0",93900.0,488.2,16.6,4419.0,488.2,163.9,164.6,163.9,164.6,36.89,213.94,4.5,36.89,-97.250,65.750
"484","0",0.000,0.000,"484","484",Medicine Hat,Monthly,"4213250","484",South Saskatchewan River,CN,56500.0,"6","1911","12","1984",M,3.6,"20355","21",Nelson,"3","28",514.4,55199.1,55199.1,"487",56500.0,199.6,18.0,1650.0,199.6,111.4,114.0,111.4,114.0,89.87,473.84,1.3,89.87,-110.250,50.250
"485","0",0.000,0.000,"485","485",near Unwin,Monthly,"4213290","485",Battle,CN,25900.0,"1","1950","12","1979",M,0.0,"20399","21",Nelson,"2","14",399.4,26238.5,26238.5,"488",25900.0,8.8,0.0,260.0,8.8,10.7,10.5,10.7,10.5,8.91,424.13,1.2,8.91,-109.250,52.750
"486","0",0.000,0.000,"486","486",near Deer Creek,Monthly,"4213300","486",North Saskatchewan River,CN,57000.0,"1","1973","12","1984",M,0.0,"20354","21",Nelson,"2","30",682.7,55614.0,55614.0,"488",57000.0,208.6,73.0,828.0,208.6,115.4,118.3,115.4,118.3,110.33,489.12,1.1,110.33,-109.750,53.750
"487","0",0.000,0.000,"487","487",Saskatoon,Monthly,"4213400","487",South Saskatchewan River,CN,141000.0,"6","1911","12","1984",M,0.6,"20322","21",Nelson,"3","72",952.6,140246.0,85046.9,"490",84500.0,263.3,28.0,1920.0,63.8,58.9,59.2,23.8,23.6,32.45,408.50,0.7,55.05,-106.750,51.750
"488","0",0.000,0.000,"488","488",Prince Albert,Monthly,"4213440","488",North Saskatchewan River,CN,131000.0,"7","1910","12","1984",M,1.9,"20326","21",Nelson,"3","70",1076.5,130413.2,48560.6,"490",48100.0,242.6,19.0,1710.0,25.3,58.4,58.7,16.6,16.4,1.31,394.19,12.5,49.33,-105.750,53.250
"489","0",0.000,0.000,"489","489",Turnberry,Daily,"4213510","489",Carrot River,CN,12600.0,"1","1978","12","1989",D,0.0,"20459","21",Nelson,"2","6",161.9,10792.6,10792.6,"490",12600.0,18.0,0.0,226.4,18.0,44.9,52.5,44.9,52.5,62.12,452.30,0.8,62.12,-102.250,54.250
"490","0",0.000,0.000,"490","490",The Pas,Monthly,"4213550","490",Saskatchewan River,CN,347000.0,"1","1966","12","1984",M,0.9,"20301","21",Nelson,"4","177",1477.6,334978.4,53526.6,"496",62400.0,591.1,139.0,2300.0,67.2,53.7,55.6,33.9,39.6,14.32,425.84,2.8,46.55,-100.750,53.750
"491","0",0.000,0.000,"491","491",near mouth,Daily,"4213560","491",Red Deer River,CN,14300.0,"1","1978","12","1989",D,0.0,"20448","21",Nelson,"1","7",267.0,13119.3,13119.3,"493",14300.0,22.4,0.0,189.0,22.4,49.4,53.9,49.4,53.9,29.12,443.59,1.9,29.12,-100.750,52.750
"492","0",0.000,0.000,"492","492",Wawanesa,Monthly,"4213590","492",Souris,CN,60300.0,"10","1912","12","1984",M,17.5,"20349","21",Nelson,"2","31",654.5,62550.3,62550.3,"494",60300.0,10.6,0.0,488.0,10.6,5.6,5.4,5.6,5.4,9.64,458.74,0.6,9.64,-100.250,49.250
"493","0",0.000,0.000,"493","493",near Waterhen,Monthly,"4213603","493",Waterhen,CN,55100.0,"1","1955","12","1988",M,0.0,"20365","21",Nelson,"3","25",480.7,47395.1,34275.8,"496",40800.0,76.5,0.0,317.0,54.1,43.8,50.9,41.8,49.7,56.47,465.48,0.9,48.90,-99.250,51.750
"494","0",0.000,0.000,"494","494",Headingley,Monthly,"4213650","494",Assiniboine River,CN,153000.0,"1","1913","12","1984",M,0.2,"20313","21",Nelson,"3","78",882.3,154384.7,91834.4,"496",92700.0,48.2,1.0,743.0,37.6,9.9,9.8,12.8,12.9,15.19,447.63,0.8,12.94,-97.750,49.750
"495","0",0.000,0.000,"495","495",Emerson,Monthly,"4213680","495",Red River,CN,104000.0,"5","1912","12","1984",M,0.5,"20337","21",Nelson,"3","51",696.7,106127.2,30653.4,"496",26041.0,94.3,0.0,2060.0,-11.0,28.6,28.0,-13.4,-11.4,71.95,556.71,1.0,87.72,-97.250,48.750
"496","0",0.000,0.000,"496","496",above Bladder Rapids,Monthly,"4213710","496",Nelson River,CN,1000000.0,"1","1966","12","1990",M,23.7,"20286","21",Nelson,"5","502",1581.7,974453.0,202916.6,"0",214900.0,2402.8,306.0,4570.0,754.3,75.8,77.8,110.7,117.2,82.90,488.77,1.4,76.23,-97.250,55.250
"497","0",0.000,0.000,"497","497",Slave Falls,Monthly,"4213800","497",Winnipeg River,CN,126000.0,"2","1907","12","1984",M,1.8,"20327","21",Nelson,"3","64",454.4,128651.1,128651.1,"496",126000.0,838.5,122.0,2710.0,838.5,209.9,205.5,209.9,205.5,219.53,670.84,0.9,219.53,-95.250,50.250
